,currency_change,market_cap,name,price,supply,symbol,volume
3418,-0.30,1527260.39058,Vezt,0.0177747215348,85923168.3369,VZT,4.40420745622
3419,-0.23,1507725.94625,DomRaider,0.0025489872295,591500000.0,DRT,443.075610658
3420,0.00,1480914.65833,Quark,0.00573379946817,258278069.637,QRK,0.0
3421,0.00,1473175.99633,BitCrystals,0.0643458626897,22894649.8616,BCY,9.00842077656
3422,-0.20,1415029.90808,ToaCoin,0.00040560398143,3488698269.41,TOA,142.498358828
3423,-0.31,1342937.77414,EncrypGen,0.020034883374,67029977.1189,DNA,17.1224381757
3424,0.03,1330637.73261,StarCoin,0.000880266192497,1511631077.0,KST,308.24915292
3425,0.00,1287232.01538,Molecule,0.000100703214388,12782432251.1,MOL,0.0
3426,-0.31,1282649.361,Cryptopay,0.0187692905865,68337658.0,CPAY,452.257552035
3427,-0.22,1277010.9035,LoMoCoin,0.00481659222617,265127468.454,LMC,26.0495503863
3428,-13.03,1276972.40133,RoBET,1.59881893666,798697.320907,ROBET,5.71440175333
3429,0.00,1235343.22485,AWARE,0.00385404281161,320531785.773,AT,0
3430,5.41,1231579.27232,X8X Token,0.0156874409294,78507340.8636,X8X,489.911246604
3431,-0.29,1228523.89941,PetroDollar,0.0191977032208,63993274.8873,XPD,44.1310621903
3432,-0.30,1195674.50185,Leverj,0.0101250684412,118090510.577,LEV,50.6253422062
3433,0.00,1148794.12061,XPA,0.0200916282201,57177751.2519,XPA,0
3434,-0.15,1111918.86197,Elite,4.21294063467e-05,26392939240.9,1337,22.3970187371
3435,-0.34,1096621.79406,LikeCoin,0.00231560592472,473578765.0,LIKE,22.8179807821
3436,-0.50,1094746.10206,REBL,0.006308546327,173533813.547,REBL,399.250693226
3437,0.00,1067047.33113,New Power Coin,0.0399360071658,26718928.7776,NPW,0.0
3438,0.00,1052384.08811,Ties.DB,0.025780463571,40820991.6477,TIE,0.0
3439,-0.27,1036960.35526,NuShares,0.000373329519379,2777600756.0,NSR,0.0612308967304
3440,-0.30,1026954.1876,WeAreSatoshi,0.0557189275537,18430975.4816,WSX,110.931319402
3441,-0.35,995038.52276,AVINOC,0.00256021218437,388654709.494,AVINOC,97.3546855976
3442,-0.29,971084.217696,Maxcoin,0.015803913997,61445805.0,MAX,3.33518304265
3443,-0.27,955743.336719,BitDegree,0.00262155921346,364570569.992,BDG,91.0527739526
3444,-0.25,945600.505845,e-Gulden,0.055456644454,17051167.0,EFL,10.1741085586
3445,0.15,938874.055029,B3Coin,0.00126309154901,743314335.184,KB3,451.793383475
3446,49.73,925298.418739,Swisscoin,0.000101401941604,9125056227.75,SIC,130.747764906
3447,-0.20,911850.255765,Ethbits,0.557812080761,1634690.76274,ETBS,2.78906040381
3448,-0.31,900399.430778,On.Live,0.0416423301181,21622215.381,ONL,378.984149018
3449,0.00,887608.908902,PikcioChain,0.0213700467636,41535187.9535,PKC,0.0
3450,0.03,879669.46909,Auroracoin,0.0500323028488,17582030.3884,AUR,149.939271056
3451,0.59,856248.067628,WomenCoin,1.76693641979e-05,48459472454.0,WOMEN,196.451901592
3452,-0.22,841056.896055,PAYCENT,0.0274292252038,30662801.8038,PYN,8.76731327299
3453,0.00,821866.851932,FidentiaX,0.00782730335173,105000000.0,FDX,0.0
3454,0.00,817787.45334,Helium,0.0820596601221,9965767.00565,HLM,0.0
3455,0.00,806012.029684,Luna Stars,5.93072979164e-05,13590435882.3,LSTR,0
3456,-0.28,767627.003944,Uniform Fisca...,0.000202614282013,3788612512.0,UFO,118.405658959
3457,0.00,750316.109503,ODUWA,0.319303831948,2349850.0,OWC,0.0
3458,-0.26,746137.228523,Dether,0.00877808504145,85000000.0,DTH,128.331773859
3459,0.88,720298.065287,Rentberry,0.00238959274826,301431306.992,BERRY,434.431688938
3460,0.00,717815.252593,EncryptoTel [...,0.0115532191998,62131189.6,ETT,0.0
3461,0.00,710689.907103,Xenon,0.00236896635701,300000000.0,XNN,0
3462,-0.31,709448.230947,Zippie,0.00261598953683,271196891.638,ZIPT,152.264974019
3463,0.22,693385.317611,Devery,0.0110203884302,62918410.0,EVE,3.19591264475
3464,-0.23,665935.374288,Qwark,0.00998809124795,66672936.5759,QWARK,211.315866391
3465,-0.30,645704.197204,Terracoin,0.0281531735963,22935396.4304,TRC,79.1229254641
3466,-0.11,641177.194734,Pedity,0.000468487598351,1368610817.0,PEDI,17.0905921262
3467,15.15,639199.783759,Opus,0.00456308737216,140080548.898,OPT,279.661429075
3468,0.00,626967.922316,bitqy,0.000201424442238,3112670514.81,BQ,0.0
3469,-0.19,625877.943066,Global Awards...,0.000912617474432,685805346.271,GAT,139.834595697
3470,-0.20,615803.357208,Lampix,0.00455065162979,135322017.0,PIX,382.93453694
3471,0.00,615126.625214,Motocoin,0.0313158307452,19642673.0691,MOTO,0.0
3472,-0.09,613624.869408,Sprouts,3.9027039351e-08,1.57230699436e+13,SPRTS,420.224478506
3473,0.00,599253.176843,Atmos,0.00594385510856,100818940.889,ATMOS,0.0
3474,0.39,587464.578243,BetterBetting,0.00323753341903,181454367.325,BETR,313.481780673
3475,-51.74,568523.574887,PRASM,0.000258067941381,2202999612.6,PSM,0.000774203824143
3476,0.00,565464.026304,Talao,0.0552917909647,10226907.4023,TALAO,0.0
3477,-0.21,555972.757113,Stakinglab,1.41379657081,393248.058874,LABX,0.643293917533
3478,-0.29,551325.193834,WorldCoin,0.0046094749158,119606940.9,WDC,45.588213453
3479,0.07,547438.596316,CDX Network,0.0168183900558,32550000.0,CDX,154.302574693
3480,-0.20,546853.191556,EquiTrader,0.0456308737216,11984280.531,EQT,0.0585089203053
3481,-0.29,541638.978717,Orbitcoin,0.16817867506,3220616.27923,ORB,45.4758050895
3482,-0.03,536994.363918,Guaranteed Et...,0.00178998121306,300000000.0,GETX,169.523435163
3483,4.12,535686.786676,VeriSafe,4.92334525317e-05,10880544815.2,VSF,135.089895774
3484,0.15,535284.4674,Indorse Token,0.0142817098151,37480418.9645,IND,125.163602919
3485,-0.22,529177.437693,Colu Local Ne...,0.00507009708018,104372249.55,CLN,85.938145509
3486,-0.24,515875.5852,HelloGold,0.00196124570377,263034654.051,HGT,26.9373923858
3487,-1.54,505823.511083,42-coin,12043.4297826,41.99995518,42,81.6135158604
3488,0.00,501779.934135,Carboncoin,3.26e-05,15392022519.5,CARBON,0.326
3489,20.82,492797.08433,LiteDoge,3.23722384136e-05,15222830069.2,LDOGE,34.5020861525
3490,-0.33,490307.130019,Knoxstertoken,0.00337962579561,145077342.78,FKX,127.640214056
3491,-0.22,490290.446784,Spectiv,0.00168455463014,291050487.774,SIG,78.8742682874
3492,-0.21,486873.3898,Noir,0.0251096207466,19389914.1175,NOR,21.9798783119
3493,-1.48,485225.999648,Voise,0.0009266655579,523625806.0,VOISE,2.86143919323
3494,-0.35,482397.37181,Coinvest,0.0408782067432,11800844.7592,COIN,45.9990404288
3495,-0.21,466531.901325,Bridge Protocol,0.00204532203191,228097040.0,BRDG,243.809477803
3496,-0.43,453306.088941,SounDAC,0.0310871022448,14581805.8361,XSD,172.462154863
3497,0.00,452648.759958,IP Exchange,0.0005076917975,891581786.798,IPSX,0.0
3498,-0.18,444795.887421,Manna,0.000849093452839,523847976.844,MANNA,9.09108590898
3499,-0.22,444219.602808,Hush,0.0787386076552,5641700.0,HUSH,2.65323250303
3500,-0.34,431042.06558,Signals Network,0.00489049448466,88138748.9409,SGN,5.7707834919
3501,-0.11,430890.287836,White Standard,0.980628872503,439402.0,WSD,156.941173325
3502,0.00,429994.311119,CHIPS,0.020480462127,20995342.217,CHIPS,0.0
3503,-0.25,427697.87681,Ethorse,0.00386641280921,110618782.296,HORSE,5.33160408021
3504,-0.28,420572.131529,Pesetacoin,0.0030392142302,138381864.414,PTC,318.001733316
3505,-0.21,420085.103339,imbrex,0.0485044381044,8660756.0,REX,166.464099218
3506,4.29,416863.843473,CryptoCarbon,0.016883423277,24690718.0276,CCRB,395.760633961
3507,0.00,415906.659561,BitClave,0.0008295,501394405.74,CAT,154.190727682
3508,-0.24,415248.030224,HunterCoin,0.0174754818237,23761750.0,HUC,451.882832525
3509,-0.78,413093.041491,BuzzCoin,2.06553936116e-05,19999281991.9,BUZZ,350.36795249
3510,-0.30,405240.649828,EverGreenCoin,0.0292777637509,13841243.2478,EGC,260.644785257
3511,-0.30,401805.605909,Bitswift,0.103434590968,3884634.745,BITS,5.26989616803
3512,0.00,391819.050384,Target Coin,0.000411388863028,952429892.0,TGT,0.0
3513,-0.22,384701.909797,Nerva,0.0243871669557,15774768.3647,XNV,326.455286735
3514,-0.29,375662.832195,Bitcoin Scrypt,0.0213251531819,17615950.0,BTCS,74.5830263591
3515,111.54,374374.072679,Photon,1.33854091645e-05,27968817992.6,PHO,273.273663326
3516,-0.22,371588.915768,Stipend,0.0339189494664,10955201.1962,SPD,136.318483371
3517,-0.42,370918.471758,SmileyCoin,1.42879391284e-05,25960250000.0,SMLY,3.01155618052
3518,-0.28,358008.199065,Skeincoin,0.0263398566617,13591881.0669,SKC,91.0610380724
3519,-0.21,351964.201269,UltraNote Coin,9.85288385028e-05,3572194766.7,XUN,116.546044622
3520,-0.30,348678.889185,HyperStake,0.000253267852517,1376719886.55,HYP,56.6532877674
3521,5.85,347894.66115,Bitibu Coin,0.0818119028643,4252372.19732,BTB,0.0
3522,0.00,346920.789244,Bitmark,0.03110108954,11154618.5158,BTM,0
3523,52.61,342456.266486,Verify,0.0253504854009,13508864.2711,CRED,20.3564397769
3524,-0.30,340667.000121,DigitalPrice,0.0172222139711,19780674.0,DP,5.16544850565
3525,0.00,336651.746813,Sociall,0.0201418781104,16714019.6643,SCL,0.0
3526,0.23,329411.299782,Argentum,0.0288725351869,11409157.445,ARG,99.0537156157
3527,3.05,322995.464533,Cryptonite,0.00045588213453,708506519.709,XCN,256.7010178
3528,-0.25,318743.132197,PWR Coin,3.29808169531e-05,9664500811.2,PWR,22.3437608669
3529,-0.22,299953.208542,EUNO,0.0157645344793,19027089.505,EUNO,237.103487666
3530,-0.16,299110.507864,JSECOIN,0.000674462408282,443479879.963,JSE,255.324915735
3531,-0.30,297305.976549,Trollcoin,0.000506535705033,586939822.0,TROLL,5.31350889223
3532,-0.20,296728.731308,BiblePay,0.000203248285799,1459932270.23,BBP,245.885939052
3533,0.00,296407.810469,Rookiecoin,9.7785535709e-05,3031203013.0,RKC,0
3534,0.00,295657.129392,Bitdepositary,0.00560738567064,52726376.7392,BDT,0.0
3535,0.00,294152.007791,ClearCoin,0.000557239334717,527873733.0,XCLR,0.0
3536,-0.30,292781.24573,RefToken,0.392500096364,745939.296428,REF,30.2743056578
3537,0.00,292292.733535,Ixcoin,0.0138767205531,21063530.999,IXC,0.0
3538,-0.51,291768.813014,KekCoin,0.0272264213206,10716384.9989,KEK,10.3989750895
3539,-0.29,286197.817964,Canada eCoin,0.00293790708919,97415544.2208,CDN,1.22546183119
3540,-0.19,284103.03782,Travelflex,0.00360055608208,78905322.2178,TRF,95.6290133492
3541,-0.20,281598.778175,Dinastycoin,0.000152102912405,1851370060.72,DCY,79.5253346191
3542,-0.20,277848.131672,FORCE,0.00197733786127,140516265.386,FOR,0.135371592041
3543,6.75,276193.863059,Monkey Project,0.0485786444564,5685499.58834,MONK,238.286501314
3544,-0.06,275957.884524,Goodomy,0.000444728414173,620508777.333,GOOD,0.0
3545,-0.25,275357.126188,iTicoin,8.60491019339,32000.0,ITI,0.0
3546,-0.21,269565.187633,Bitzeny,0.00356499332315,75614500.0,ZNY,274.413013881
3547,0.92,266780.677597,View,0.00760312391339,35088297.9991,VIEW,230.049409198
3548,0.00,265656.128772,Fidelium,0.00225403659525,117857948.417,FID,0
3549,0.08,265356.46655,GoldMint,0.138567574081,1914996.84042,MNTP,459.017572274
3550,-0.19,262851.697326,DCORP Utility,0.0744543756224,3530372.73,DRPU,63.7157528336
3551,-0.20,262796.29217,AdCoin,0.0169341242478,15518741.2307,ACC,431.524580824
3552,-0.35,258799.107138,SHPING,0.000326141679537,793517429.313,SHPING,0.0
3553,-2.83,258194.765478,Centauri,0.00674322911664,38289484.3126,CTX,209.347348133
3554,-0.19,257833.917368,Worldcore,0.00144766509322,178103291.0,WRC,341.448112522
3555,-0.20,257400.185987,BioCoin,0.000304332592312,845785803.064,BIO,9.59953189871
3556,-12.00,255459.652615,Apollon,0.00171927972125,148585276.414,XAP,129.975082111
3557,-0.11,252403.272165,Denarius,0.0605083128367,4171381.75455,D,169.293279152
3558,-0.05,247842.955102,Zeitcoin,6.70367059943e-06,36971231122.7,ZEIT,2.97681160133
3559,-0.21,243280.951582,Niobio Cash,0.001972705847,123323480.767,NBR,275.89787676
3560,-0.30,239780.072872,Neutron,0.0061290820309,39121694.189,NTRN,107.190014626
3561,-0.46,239248.375666,BitBar,5.84329701308,40944.07235,BTB,139.370614243
3562,-0.29,238360.51318,Megacoin,0.00627545149149,37983006.2431,MEC,19.534144236
3563,-0.21,238340.340831,Mindexcoin,0.0101401941604,23504514.5153,MIC,118.948533579
3564,0.00,236462.354419,VIT,0.000529081077666,446930280.444,VIT,0.0
3565,-0.20,236280.997025,ATMChain,5.07009708018e-05,4660285459.8,ATM,215.004057811
3566,-0.20,234770.845298,PoSW Coin,0.00532360193419,44100000.0,POSW,26.1885724483
3567,-0.29,230306.763887,Freicoin,0.00709149987047,32476453.2318,FRC,111.244459775
3568,-20.64,228753.841102,BitStation,4.8627724419e-05,4704185602.67,BSTN,197.281948552
3569,-0.15,227001.429748,Golfcoin,9.71512359379e-06,23365778886.6,GOLF,2.16902796296
3570,-0.35,226207.970423,TRONCLASSIC,4.86356339004e-07,4.6510747837e+11,TRXC,411.677704111
3571,-0.30,224722.743854,WandX,0.0183535010431,12244134.9651,WAND,12.4425008876
3572,0.00,224255.618505,Cruisebit,0.00845647384338,26518809.454,CRBT,0.0
3573,-0.20,222675.134756,Magnet,0.0055264058174,40292939.4101,MAG,195.086333535
3574,-0.81,221465.672455,Etheera,3.08009305192e-05,7190226682.17,ETA,416.45039349
3575,-0.21,219488.137483,AquariusCoin,0.0979035746183,2241880.73152,ARCO,1.08956386253
3576,-0.20,217985.699059,Coinlancer,0.0027378524233,79619229.0,CL,41.0884723455
3577,-26.33,217250.015505,PopularCoin,5.57000844235e-05,3900353433.09,POP,2.39917114273
3578,-0.15,214404.860292,CYCLEAN,0.000316021018203,678451267.297,CCL,382.252028644
3579,-0.23,212753.776833,LanaCoin,0.000202803883207,1049061652.41,LANA,0.608411649622
3580,0.00,211809.649913,Zennies,0.000211637623329,1000812835.55,ZENI,0.0
3581,-0.19,211538.200087,Galactrum,0.0616016795242,3433968.06258,ORE,132.226482428
3582,-23.45,210838.844192,Seal Network,0.000409307840597,515110690.0,SEAL,25.0634204113
3583,-0.13,207840.421003,PENG,3.18235079357e-05,6531034272.61,PENG,3.78810908741
3584,0.00,205830.168671,Piggycoin,0.000417224057062,493332455.757,PIGGY,0.0
3585,-0.29,203768.460344,BlueCoin,0.000354574993523,574683675.01,BLU,110.026351465
3586,0.00,203575.659923,AB-Chain RTB,0.010563670175,19271300.2726,RTB,0
3587,0.00,202862.864758,bitBTC,4868.77496953,41.6661,BITBTC,0
3588,-0.22,202160.600035,Level Up Coin,0.00020278449286,996923370.146,LUC,62.8624677685
3589,-0.32,201890.068063,SIMDAQ,0.0114559327522,17623189.0,SMQ,8.99290721057
3590,-0.09,201026.730159,MNPCoin,0.0917094416783,2191996.00914,MNP,138.987481613
3591,0.00,197108.279411,Mithril Ore,16.3553483237,12051.61,MORE,0.0
3592,0.00,196828.726916,Fabric Token,0.00800324506072,24593614.8928,FT,0.0
3593,0.00,195407.573316,BlockCAT,0.0265495051435,7360121.11185,CAT,0.0
3594,1.70,194206.919936,Teloscoin,0.00278424357026,69752130.1693,TELOS,390.069310928
3595,-3.59,193761.454755,Tracto,0.00719953785386,26913040.6267,TRCT,13.2768100112
3596,-0.25,192591.80142,STRAKS,0.0149364619925,12894071.0,STAK,263.908053789
3597,-4.77,191398.437722,Rupee,0.00561681059169,34076000.0,RUP,44.4170215702
3598,-0.20,189919.170743,Chronologic,0.221618829511,856963.152282,DAY,17.1760184431
3599,-0.30,186871.024045,Magi,0.0217810353164,8579528.9953,XMG,7.1113560701
3600,0.00,186661.369567,TeslaCoin,0.0023589650721,79128500.7881,TES,0
3601,-0.20,186326.067696,Shadow Token,0.0266180096709,7000000.0,SHDW,95.2336614959
3602,0.00,183774.810057,Netko,0.0242709861284,7571790.0,NETKO,0.0
3603,-0.20,180623.792578,Condensate,0.000253504854009,712506248.781,RAIN,0.515882377908
3604,-0.20,180579.039561,Bitradio,0.0243364659849,7420101.16313,BRO,0.109352015967
3605,-0.21,180536.959966,Paymon,0.000295368304591,611226584.438,PMNT,116.634125523
3606,-0.04,179302.710252,Commercium,0.00420818057655,42608131.2316,CMM,35.3980058105
3607,-0.14,176711.175434,CDMCOIN,0.000102674936645,1721074112.22,CDM,142.942229509
3608,3.66,169152.53671,Adelphoi,0.00816285629909,20722224.0,ADL,129.110068261
3609,-5.12,168897.300311,TrumpCoin,0.0255735001842,6604387.31869,TRUMP,151.579743028
3610,0.00,165461.312562,Nerves,5.0771446015e-05,3258944260.0,NER,0.0
3611,-0.20,165365.574757,Obsidian,0.00254113265659,65075538.0,ODN,2.82065724881
3612,0.00,163959.735472,EtherSportz,0.0240919564849,6805579.92769,ESZ,0.0
3613,0.00,163497.609331,Pakcoin,0.00238352948777,68594750.0,PAK,113.62760896
3614,-0.28,163053.824796,Nyancoin,0.000505114600728,322805606.017,NYAN,12.2135090916
3615,0.00,162837.211711,TagCoin,0.0253093897816,6433865.57779,TAG,0.0
3616,-0.21,162436.762562,Block-Logic,0.0161116098879,10081969.6909,BLTG,2.33964255361
3617,52.91,160795.608839,Shekel,0.00121682329924,132143762.319,JEW,22.7748253832
3618,-0.19,159221.461035,Speed Mining ...,1.52102912405,104680.087,SMS,12.1244273537
3619,0.00,158576.21294,Menlo One,0.000527875346673,300404657.917,ONE,0.0
3620,-0.78,157312.810215,CryCash,0.0340656110541,4617935.95792,CRC,293.130056127
3621,1.67,156956.183227,Ellaism,0.00826425824069,18992168.2812,ELLA,77.1217143035
3622,0.00,153316.834973,Joulecoin,0.00399333521007,38393179.3621,XJO,0.0
3623,0.00,151946.023113,Iconiq Lab Token,0.0393827656497,3858185.69637,ICNQ,0.0
3624,0.00,151899.616911,Opal,0.010023490725,15154362.9937,OPAL,0.0
3625,-0.21,151828.57577,Gossipcoin,0.000770654756187,197012442.408,GOSS,170.411656422
3626,0.00,149928.039633,Archetypal Ne...,3.10074512423e-05,4835226167.45,ACTP,0
3627,0.00,148694.308035,bitGold,784.728648889,189.485,BITGOLD,0
3628,0.00,146109.767809,Crowdholding,0.000863410711148,169223946.29,YUP,0.0
3629,-0.29,143857.48027,Startcoin,0.00319117494171,45079785.0,START,12.3721345954
3630,-0.35,142747.164461,KanadeCoin,2.6091334363e-05,5471056500.03,KNDC,3.26141679537
3631,-0.33,141865.473483,WavesGo,0.0175611594576,8078366.0,WGO,3.39046518225
3632,0.00,140410.986419,Kobocoin,0.0056845983171,24700247.6845,KOBO,0.0
3633,4.60,140117.202908,Ethereum Cash,0.00993739027715,14100000.0,ECASH,112.213923627
3634,-0.21,140100.107192,HUZU,0.040155168875,3488968.19804,HUZU,43.0104825225
3635,-0.84,139250.483251,Moin,0.0168169854071,8280347.51057,MOIN,179.625001759
3636,-0.20,138388.704909,Vsync,0.000861916503631,160559293.535,VSX,2.6822841593
3637,0.00,137962.471532,Monster Byte,0.00820095325351,16822736.0,MBI,0.0
3638,-0.29,136827.976593,Emerald Crypto,0.00715734951212,19117129.3733,EMD,0.634578480829
3639,-0.22,136315.676808,PutinCoin,0.000202803883207,672155161.196,PUT,0.00825615418941
3640,0.00,133257.480384,BritCoin,0.0062656057453,21268092.1528,BRIT,0.0
3641,5.98,132877.118006,PiplCoin,0.00159240576975,83444258.0716,PIPL,155.516651995
3642,-0.26,132624.265425,SparksPay,0.0241878339359,5483098.06395,SPK,199.946533775
3643,-0.29,132133.195029,Cointorox,0.0325538373178,4058913.04731,OROX,371.94439845
3644,-0.45,131975.860873,GCN Coin,7.87377009675e-07,1.676145725e+11,GCN,77.7733440785
3645,0.00,131956.61745,SpreadCoin,0.0118248533735,11159260.3546,SPR,0.0
3646,-0.32,131571.265904,ZINC,0.0241168324155,5455578.23005,ZINC,6.84395461972
3647,-0.21,131409.507743,iDealCash,0.000101401941604,1295926938.52,DEAL,51.3777195751
3648,-45.45,130481.447588,CROAT,0.00207873980287,62769494.9641,CROAT,284.980851628
3649,-0.23,129681.458085,HOdlcoin,0.00055771067882,232524610.0,HODL,13.2297592181
3650,0.00,127949.545431,LOCIcoin,0.00311030249817,41137331.6602,LOCI,0.0
3651,-0.30,127628.401122,TittieCoin,0.000101307141007,1259816434.0,TIT,11.2017722002
3652,-0.15,126141.240852,Bata,0.024969238972,5051865.65732,BTA,0.140287996456
3653,-0.19,125169.200241,Equal,0.000304205824811,411462207.597,EQL,69.9673397065
3654,0.00,123304.431596,Elementrem,0.00470528131168,26205538.7187,ELE,0
3655,0.00,122369.864071,bitSilver,5.74976102876,21282.6,BITSILVER,0
3656,-0.21,122174.549174,Wispr,0.00430958251815,28349509.1831,WSP,0.0689026193196
3657,-5.18,121661.772036,InflationCoin,2.71626528433e-06,44790092020.1,IFLT,3.15333481607
3658,-0.14,121067.415918,XGOX,5.08787005314e-05,2379530425.37,XGOX,125.076658697
3659,-0.29,120720.742032,Biotron,0.00229322221661,52642409.0773,BTRN,319.446178258
3660,-0.20,120338.174616,Universe,0.00172383300726,69808487.3126,UNI,1.40554627178
3661,-0.28,118627.957833,Crave,0.00771983294252,15366648.3091,CRAVE,86.4582941428
3662,0.00,117709.467576,BTCtalkcoin,0.00180285377921,65290634.7332,TALK,0.0
3663,0.00,117243.401407,ChessCoin,0.00216985737232,54032768.6523,CHESS,0.0
3664,17.22,114315.720747,Advanced Inte...,0.0034850721176,32801536.6366,AIB,447.49367965
3665,-0.30,113957.825345,PayCoin,0.00950017271707,11995342.4784,XPY,10.0556961628
3666,-0.20,113583.222398,Version,0.000202803883207,560064337.042,V,0.608411649622
3667,-0.21,113520.738277,Gravity,5.07009708018e-05,2239024943.34,GZRO,156.701638204
3668,-0.75,112874.697286,Ignition,0.110530314103,1021210.31865,IC,85.4353946826
3669,-0.06,112182.940495,MODEL-X-coin,0.00930914446383,12050832.4832,MODX,20.0345191679
